0.580000	344093 22385 8024 6334 6095 7052 8065 7995 6978 5426 3911 2712 1748 823 319 51 

0.580100	344228 22366 7829 6429 5944 7127 8133 7991 7023 5309 3887 2819 1749 866 273 41 

0.580200	344128 22355 7927 6381 6114 7090 8049 8109 6890 5344 3942 2797 1681 869 277 57 

0.580300	344088 22472 8045 6255 6130 6966 8034 8061 6998 5264 3905 2807 1846 815 281 44 

0.580400	344167 22503 7946 6390 5889 6928 8060 8125 6895 5524 3938 2683 1743 890 265 65 

0.580500	344256 22453 7748 6283 6180 7177 7960 8016 6795 5445 3966 2734 1809 845 290 55 

0.580600	344265 22425 7914 6276 5990 7063 7986 8085 6940 5367 3948 2802 1792 819 295 41 

0.580700	344153 22396 7954 6325 5979 7188 8044 8050 6933 5476 3819 2725 1744 866 300 56 

0.580800	344313 22378 7742 6297 6088 6988 8201 8095 6912 5355 3968 2748 1804 799 263 56 

0.580900	344414 22279 7814 6228 6118 7151 8040 7937 7055 5252 3924 2811 1774 885 278 51 

0.581000	344492 21990 8053 6450 6069 6989 8036 7856 6912 5408 3936 2753 1804 934 274 56 

0.581100	344685 21875 8010 6213 6162 6979 7973 8087 6922 5481 3861 2689 1850 869 304 51 

0.581200	343994 22481 8021 6289 6155 7146 8072 7903 6894 5453 3891 2789 1742 854 283 47 

0.581300	344288 22210 8061 6318 6114 7028 7910 8076 7015 5367 3828 2811 1768 877 282 55 

0.581400	344238 22353 7905 6344 6085 7125 7903 8081 7032 5305 3853 2788 1806 848 280 64 

0.581500	344297 22144 7893 6462 6094 7145 7948 8178 6966 5288 3871 2745 1751 909 269 51 

0.581600	344625 22189 7822 6185 5984 7085 8018 8118 6951 5332 3866 2739 1823 913 292 69 

0.581700	344340 22459 7900 6159 5966 6955 8194 8039 6888 5533 3829 2696 1797 909 305 46 

0.581800	344390 22279 7926 6347 5997 7132 7950 8015 6797 5391 3937 2819 1787 889 288 68 

0.581900	344653 22129 7808 6188 6135 7066 7995 7898 6982 5387 3898 2855 1782 946 239 51 

0.582000	344347 22199 7849 6442 6171 7029 8178 7850 6901 5285 3929 2752 1875 878 273 53 

0.582100	344483 22249 7786 6291 6068 7071 8171 7895 6849 5462 3851 2759 1840 910 282 47 

0.582200	344612 22111 7859 6284 6105 7043 7999 7958 6942 5339 3837 2814 1817 922 313 59 

0.582300	344614 22142 7777 6292 5909 7097 8252 7897 7006 5303 3955 2707 1820 893 304 43 

0.582400	344558 22203 7842 6228 6105 7056 7930 8049 6896 5466 3834 2750 1836 908 299 48 

0.582500	344551 22095 7850 6321 6001 7164 8012 7974 7112 5243 3875 2778 1770 928 288 47 

0.582600	344290 22430 7866 6362 6005 7072 8031 7883 6982 5278 3941 2845 1832 875 265 55 

0.582700	344469 22129 7985 6147 6075 7266 8037 7979 6750 5404 3954 2839 1783 869 284 39 

0.582800	344744 21811 7908 6343 6064 7137 8064 8011 6866 5372 3803 2793 1811 922 301 59 

0.582900	344626 21999 7847 6337 5996 7173 8061 7903 7012 5364 3911 2813 1713 919 284 56 

0.583000	344688 21924 7921 6384 6071 6971 8012 8025 6857 5412 3937 2714 1818 908 311 58 

0.583100	344752 21908 7713 6373 6147 7075 8139 7946 6883 5335 3856 2768 1906 896 254 59 

0.583201	344509 22254 7873 6265 6023 7052 8030 8014 6822 5382 3940 2740 1820 950 288 49 

0.583301	344671 21992 7895 6287 6079 7055 8029 7920 6950 5380 3904 2801 1784 938 273 55 

0.583401	344813 21733 7922 6261 6243 7066 7939 8065 6948 5259 3837 2823 1873 889 287 52 

0.583501	344693 21961 7862 6233 6133 7215 7995 7840 6907 5492 3803 2824 1806 882 299 63 

0.583601	344682 21928 7860 6249 6117 7086 8147 7991 6884 5336 3979 2758 1762 854 316 62 

0.583701	344923 21819 7780 6279 6105 7094 8088 7891 6742 5417 3939 2840 1851 917 273 57 

0.583801	345003 21791 7939 6140 6031 7093 8046 7840 6803 5384 3912 2919 1849 904 301 57 

0.583901	344655 22098 7695 6198 6147 7045 8218 8020 6918 5325 3966 2677 1822 886 283 55 

0.584001	344712 22019 7833 6279 5968 7065 8076 7976 7033 5361 3903 2710 1816 911 292 59 

0.584101	345037 21569 7848 6434 6099 7058 7989 8038 6751 5216 3999 2823 1840 976 289 46 

0.584201	344546 22159 7843 6325 5988 7066 8114 7871 7011 5399 3876 2772 1810 886 290 56 

0.584301	344849 21911 7817 6182 6021 7121 8145 7997 6808 5316 3969 2839 1803 872 307 54 

0.584401	344519 22144 7760 6376 6069 7146 8058 8011 6840 5436 3803 2780 1833 901 277 56 

0.584501	344782 21946 7669 6223 6162 7047 8264 8013 6863 5314 3967 2742 1787 873 312 50 

0.584601	344850 21876 7839 6265 6045 7235 8033 7965 6712 5300 3874 2783 1943 925 306 55 

0.584701	344347 22238 7977 6418 6020 7111 7950 8009 6783 5419 3916 2745 1768 912 340 58 

0.584801	344964 21784 7742 6306 6128 7020 8140 7930 6830 5373 3842 2812 1854 897 305 84 

0.584901	344887 21678 7839 6316 6324 7022 8080 7962 6758 5308 3836 2829 1924 917 278 52 

0.585001	344563 22007 7988 6250 6129 7065 8091 7956 6893 5312 3917 2776 1801 890 311 62 

0.585101	344858 21900 7810 6289 6062 7196 7916 7989 6836 5243 3907 2830 1875 939 293 70 

0.585201	345177 21506 7736 6253 6113 7096 8069 8104 6895 5329 3866 2733 1867 916 293 61 

0.585301	344601 21944 7936 6278 6150 7199 8052 7952 6878 5248 3886 2774 1806 954 286 65 

0.585401	344662 21976 7706 6334 6049 7110 8266 7988 7009 5356 3787 2726 1791 901 301 47 

