0.596214	8210
0.584066	6988
0.594509	8067
0.583765	7772
0.573263	2550
0.583769	6353
0.606147	8566
0.574437	6398
0.598297	8450
0.567778	5027
0.581418	7288
0.594685	8103
0.608497	8948
0.583617	6049
0.578213	7331
0.593051	8054
0.592292	7348
0.579580	5509
0.581734	6002
0.593051	8063
0.569446	3890
0.574095	4502
0.595402	7289
0.583024	5000
0.589679	5276
0.600935	8415
0.572255	4154
0.577397	6546
0.561558	4517
0.603369	8658
0.583376	6868
0.579651	5137
0.601703	8105
0.605387	8653
0.580560	5310
0.587883	6756
0.586875	6395
0.572242	3136
0.575729	3074
0.599620	8441
0.593466	7776
0.602988	8449
0.596214	8570
0.567511	4527
0.593466	7929
0.569446	3509
0.581983	7104
0.577497	7411
0.602640	7778
0.579236	5153
0.582953	2810
0.584791	5191
0.598951	8023
0.594458	4192
0.580870	7062
0.584481	7805
0.591313	6284
0.568404	6003
0.566966	3711
0.583024	4669
0.591804	7685
0.603683	7756
0.599310	7962
0.576842	4704
0.581983	3823
0.583670	3979
0.593051	6021
0.598524	7708
0.593466	6658
0.588608	6500
0.586425	5808
0.597036	4290
0.600014	7312
0.587431	6194
0.602873	7809
0.588509	7743
0.595026	4927
0.591628	7409
0.597848	8263
0.589994	3976
0.599267	6660
0.586875	5931
0.587911	5762
0.593396	7291
0.586425	4847
0.597562	8777
0.577812	5880
0.573761	4999
0.602049	6017
0.594060	6442
0.569149	5385
0.594807	2282
0.588630	7963
0.591007	7853
0.586974	5130
0.580693	5502
0.604723	7790
0.598951	8759
0.578476	5221
0.571714	3822
0.565031	5569
0.569446	6412
0.575186	3260
0.574741	4725
0.598231	5361
0.586741	5563
0.585136	6192
0.578476	5503
0.581319	4231
0.600759	7001
0.576124	6458
0.578476	4104
0.586425	7213
0.592050	7195
0.586146	5298
0.578904	4546
0.593051	7688
0.600561	6965
0.576842	2907
0.575101	3784
0.586741	6917
0.577497	6689
0.585961	6994
0.601350	8489
0.582428	3844
0.589786	6133
0.571151	3985
0.580246	6837
0.600690	7929
0.565031	4134
0.578926	5724
0.601126	8967
0.602640	8300
0.593396	4575
0.589994	5094
0.587953	6444
0.570171	3622
0.580870	5503
0.586494	5981
0.607768	8885
0.588579	7325
0.571827	5347
0.568157	4617
0.589679	6274
0.583390	3875
0.593466	7932
0.596143	7366
0.583024	4540
0.597585	8602
0.579153	4961
0.580857	6577
0.588579	7462
0.594858	7411
0.581734	5490
0.591326	7910
0.578610	5167
0.596769	7372
0.592292	6879
0.579651	3242
0.580244	6102
0.607471	9262
0.564616	3749
0.598297	7609
0.586875	5925
0.583220	6990
0.591313	6179
0.589846	5488
0.592775	6485
0.583769	7450
0.584791	4761
0.592741	7306
0.602393	8201
0.572390	3433
0.598297	4709
0.588608	7779
0.576239	5597
0.593466	6143
0.598923	7790
0.582398	3533
0.590588	5684
0.578476	6655
0.609309	8751
0.581681	6455
0.588954	6322
0.600043	8039
0.594060	6785
0.567363	5204
0.580560	3473
0.580560	6276
0.580244	6276
0.570592	3386
0.567778	5077
0.597485	5989
0.578225	5872
0.586870	7796
0.590856	4396
0.583817	5380
0.594375	7959
0.597580	6812
0.551043	2628
0.569861	3762
0.579550	4560
0.584593	6310
0.576707	6171
0.584123	6754
0.599516	8270
0.588571	4977
0.569149	4420
0.580145	5553
0.596756	6464
0.603140	8108
0.587883	7458
0.582327	6627
0.570556	4925
0.582327	5134
0.591602	7362
0.595104	8233
0.606562	7877
0.591628	8012
0.592266	6328
0.561558	2961
0.572919	3980
0.577946	4831
0.592050	7728
0.588504	6536
0.585107	7745
0.590658	5876
0.595001	6471
0.585451	6987
0.575863	4942
0.588008	5265
0.569560	4169
0.584791	3857
0.598607	8140
0.586974	7016
0.593509	4218
0.610054	9137
0.589679	7263
0.585852	3599
0.573650	6962
0.594858	6107
0.601302	8153
0.588932	6672
0.598951	6455
0.590588	5832
0.596890	6999
0.601354	8075
0.564616	2383
0.607781	8837
0.585304	7674
0.579651	1702
0.581734	7672
0.582953	6384
0.579580	4900
0.577397	6404
0.589679	4948
0.586741	6860
0.589622	7032
0.585136	7318
0.569197	2850
0.581285	5240
0.600043	8329
0.583024	6085
0.585176	7882
0.585700	2807
0.594858	7372
0.602126	8875
0.603438	6708
0.580145	6748
0.597882	8222
0.590015	7796
0.585852	5274
0.592775	6601
0.582398	3542
0.608066	7865
0.567114	4586
0.562235	3812
0.592047	5467
0.589302	7550
0.583617	4064
0.579236	6112
0.577812	4420
0.578926	5774
0.596214	8104
0.573234	4450
0.599516	7437
0.568333	3149
0.578610	5143
0.594685	8462
0.583747	4724
0.591628	3129
0.567790	4616
0.564616	2462
0.576842	1950
0.587486	3255
0.583769	5328
0.582734	5557
0.586974	6560
0.593961	6638
0.590658	6009
0.596143	7994
0.586943	6518
0.593388	8423
0.562222	3083
0.586146	3405
0.592292	7449
0.587486	6923
0.592098	4028
