0.599443	1972
0.574028	937
0.583933	2003
0.585603	1239
0.558862	1727
0.581983	1842
0.602721	1852
0.601354	2064
0.561558	1100
0.578073	989
0.575116	950
0.592845	1844
0.599931	1725
0.605145	1693
0.589721	1793
0.585815	1526
0.595122	1876
0.576124	1779
0.575116	777
0.568076	1058
0.605837	1980
0.618510	2297
0.592292	1054
0.581586	1928
0.609256	1623
0.565298	1099
0.586875	1685
0.591628	2039
0.585304	1428
0.592305	1302
0.605551	1875
0.594090	1065
0.595799	2110
0.570667	1923
0.596226	1927
0.608617	2084
0.579153	1283
0.576842	1155
0.578209	1751
0.615519	1989
0.604422	2223
0.565525	650
0.599587	1955
0.592305	1754
0.595479	1821
0.579651	1239
0.572576	1121
0.592529	2064
0.590934	2145
0.577051	1865
0.575116	700
0.581285	1703
0.600035	1215
0.572255	1775
0.612314	1713
0.589570	1912
0.581319	1292
0.586810	1634
0.605837	1767
0.573200	1206
0.574356	1824
0.583670	946
0.571827	1034
0.577665	1947
0.579201	997
0.595208	1998
0.589203	2202
0.586146	1499
0.590695	1699
0.578209	1534
0.608269	2141
0.595522	1104
0.596265	1518
0.599267	1572
0.589937	1660
0.577612	1685
0.564901	1509
0.584708	1329
0.593396	2063
0.590588	1415
0.601006	1686
0.576788	1891
0.582755	2038
0.584512	1597
0.605521	2272
0.576737	1567
0.544861	846
0.600638	2133
0.570819	1292
0.584684	1344
0.592396	1760
0.591908	2089
0.596096	1763
0.585901	1873
0.598895	1931
0.572309	1221
0.591282	2001
0.616286	2438
0.583817	1849
0.598895	1891
0.579651	1672
0.591408	1721
0.595026	1433
0.604477	2044
0.588648	1244
0.584791	1958
0.616199	2268
0.555687	1032
0.611443	2345
0.581586	1737
0.603089	1496
0.601302	1670
0.600069	1850
0.600599	1550
0.575284	1726
0.570171	1429
0.624411	2122
0.587535	1394
0.584791	1793
0.578610	1498
0.569861	1407
0.597748	2063
0.590662	1981
0.604477	2341
0.584658	1769
0.585757	1898
0.604602	1893
0.571945	1601
0.591274	1782
0.597291	1791
0.581586	1376
0.593090	1454
0.591213	2039
0.593863	1389
0.585771	1755
0.605292	2249
0.566687	1192
0.588954	1198
0.588026	1224
0.577466	1544
0.561558	1096
0.569531	1703
0.577910	1294
0.550651	439
0.581586	1443
0.593042	2036
0.580560	1581
0.594086	1838
0.578505	1476
0.609935	2360
0.583617	1969
0.559573	860
0.605936	1636
0.585459	1348
0.585603	999
0.608592	2211
0.606604	2121
0.598991	2105
0.588832	1166
0.589679	1398
0.562551	939
0.586447	996
0.582993	1400
0.591628	2037
0.592003	1501
0.587883	1392
0.586279	2128
0.584166	1955
0.595204	1382
0.586150	1835
0.558763	769
