0.550000	0.163000
0.551000	0.170000
0.552000	0.172000
0.553000	0.180000
0.554000	0.183000
0.555000	0.189000
0.556000	0.200000
0.557000	0.208000
0.558000	0.215000
0.559000	0.222000
0.560000	0.231000
0.561000	0.233000
0.562000	0.239000
0.563000	0.247000
0.564000	0.255000
0.565000	0.261000
0.566000	0.265000
0.567000	0.270000
0.568000	0.282000
0.569000	0.290000
0.570000	0.296000
0.571000	0.302000
0.572000	0.314000
0.573000	0.319000
0.574000	0.331000
0.575000	0.342000
0.576000	0.347000
0.577000	0.361000
0.578000	0.366000
0.579000	0.372000
0.580000	0.380000
0.581000	0.390000
0.582000	0.403000
0.583000	0.415000
0.584000	0.418000
0.585000	0.431000
0.586000	0.441000
0.587000	0.457000
0.588000	0.468000
0.589000	0.482000
0.589999	0.494000
0.590999	0.510000
0.591999	0.521000
0.592999	0.532000
0.593999	0.544000
0.594999	0.553000
0.595999	0.560000
0.596999	0.569000
0.597999	0.577000
0.598999	0.589000
0.599999	0.598000
0.600999	0.613000
0.601999	0.627000
0.602999	0.634000
0.603999	0.643000
0.604999	0.651000
0.605999	0.660000
0.606999	0.672000
0.607999	0.683000
0.608999	0.691000
0.609999	0.702000
0.610999	0.711000
0.611999	0.717000
0.612999	0.730000
0.613999	0.735000
0.614999	0.741000
0.615999	0.749000
0.616999	0.758000
0.617999	0.767000
0.618999	0.776000
0.619999	0.788000
0.620999	0.802000
0.621999	0.809000
0.622999	0.815000
0.623999	0.822000
0.624999	0.825000
0.625999	0.829000
0.626999	0.834000
0.627999	0.839000
0.628999	0.848000
0.629999	0.851000
0.630999	0.856000
0.631999	0.861000
0.632999	0.866000
0.633999	0.873000
0.634999	0.884000
0.635999	0.887000
0.636999	0.892000
0.637999	0.901000
0.638999	0.908000
0.639999	0.912000
0.640999	0.913000
0.641999	0.914000
0.642999	0.918000
0.643999	0.923000
0.644999	0.927000
0.645999	0.927000
0.646999	0.928000
0.647999	0.932000
0.648999	0.934000
0.649999	0.938000
