0.470000	812314 60686 19863 12878 8593 6088 4506 3482 2862 2372 2076 1746 1610 1660 1889 2345 2886 3517 3766 4010 3769 3100 2397 1674 999 497 280 109 48 10 4 0 0 0 0 0 

0.470100	812471 60569 19864 12856 8614 6014 4498 3648 2848 2285 1964 1717 1657 1789 1875 2285 2807 3496 3835 4062 3708 3152 2419 1631 986 588 229 121 34 13 1 0 0 0 0 0 

0.470200	812280 60526 19918 12798 8688 6183 4480 3646 2968 2405 1948 1700 1629 1632 1829 2340 2876 3497 3820 4000 3649 3185 2412 1640 1035 528 260 109 40 15 0 0 0 0 0 0 

0.470300	812442 60634 19862 12815 8567 6229 4532 3440 2753 2421 2038 1739 1623 1703 1851 2285 2854 3426 3874 3969 3673 3224 2481 1574 1013 551 277 109 52 16 7 1 1 0 0 0 

0.470400	812632 60432 19754 12946 8489 6080 4526 3490 2907 2467 2006 1733 1666 1703 1971 2323 2734 3420 3801 3915 3716 3226 2476 1665 973 561 260 106 41 13 4 0 0 0 0 0 

0.470500	812651 60360 19694 12870 8751 6050 4554 3505 2770 2378 1959 1875 1633 1700 1922 2306 2919 3525 3804 3916 3765 3216 2342 1619 980 548 261 104 36 20 3 0 0 0 0 0 

0.470600	812793 60164 19884 12760 8610 6208 4497 3448 2838 2349 2024 1779 1645 1697 1932 2344 2929 3442 3871 3991 3744 3158 2387 1612 1002 504 268 108 38 7 2 1 0 0 0 0 

0.470700	812439 60590 19834 12690 8569 6064 4666 3647 2841 2354 1926 1817 1675 1745 1886 2216 2866 3419 3936 3995 3756 3151 2423 1621 990 522 246 99 37 12 2 2 0 0 0 0 

0.470800	812838 59934 20001 12958 8545 6063 4523 3545 2809 2358 1949 1766 1672 1728 1893 2385 2975 3486 3914 3941 3689 3060 2425 1672 1002 495 254 100 37 11 6 2 0 0 0 0 

0.470900	812833 60430 19746 12821 8446 6039 4528 3597 2835 2301 1957 1689 1722 1763 1923 2279 2958 3595 3784 3881 3696 3065 2487 1655 1044 525 285 115 30 7 0 0 0 0 0 0 

0.471000	813023 60153 19895 12644 8353 6093 4581 3587 2781 2333 2011 1776 1691 1741 1984 2406 2888 3493 3817 3973 3688 3143 2424 1692 991 520 212 97 35 8 2 1 0 0 0 0 

0.471100	812464 60622 19871 12798 8562 6015 4549 3543 2839 2293 2026 1816 1654 1665 1919 2310 2900 3499 3853 3947 3803 3131 2336 1658 992 557 269 105 28 9 2 0 1 0 0 0 

0.471200	812929 59977 19766 12932 8620 5950 4585 3590 2887 2388 2000 1781 1600 1723 1978 2282 2892 3469 3871 3984 3822 3130 2355 1655 924 521 252 121 39 7 5 0 1 0 0 0 

0.471300	812308 60529 19987 12792 8601 6130 4592 3552 2912 2293 1956 1703 1638 1717 1953 2348 2858 3501 3860 3899 3757 3239 2377 1664 972 498 247 103 41 8 1 0 0 0 0 0 

0.471400	813215 60079 19663 12829 8425 6081 4425 3612 2762 2301 2031 1757 1690 1774 1919 2416 2944 3541 3849 4018 3662 3098 2348 1577 1030 548 261 126 41 12 1 1 0 0 0 0 

0.471500	813301 59816 19774 12873 8429 6040 4534 3559 2866 2345 2082 1762 1600 1650 1944 2344 2933 3505 3902 3958 3705 3147 2295 1681 1003 538 275 117 47 9 2 0 0 0 0 0 

0.471600	813423 59827 19570 12679 8556 6197 4548 3452 2903 2273 2058 1793 1716 1648 1877 2391 2960 3517 3930 3968 3707 3143 2352 1633 986 534 252 92 35 9 7 0 0 0 0 0 

0.471700	812533 60174 19947 12921 8671 6159 4569 3565 2741 2354 2092 1667 1684 1632 2018 2294 2812 3502 3874 3982 3765 3131 2382 1626 1011 539 244 91 44 4 5 3 0 0 0 0 

0.471800	813061 59866 19980 12857 8518 5949 4587 3481 2844 2314 2062 1814 1652 1715 1974 2356 2905 3439 3847 3995 3728 3160 2419 1537 984 556 261 119 42 10 3 0 1 0 0 0 

0.471900	812527 60272 20017 12873 8482 6199 4617 3575 2745 2269 2031 1755 1711 1645 1906 2351 2806 3546 3870 4061 3619 3181 2471 1633 963 522 236 101 39 7 6 0 0 0 0 0 

0.472000	812572 60055 19923 12946 8649 6152 4622 3488 2770 2398 2059 1819 1673 1749 1864 2336 2904 3527 3860 3892 3750 3097 2337 1640 1030 488 280 105 37 11 2 1 0 0 0 0 

0.472100	813233 59788 19855 12809 8447 6099 4480 3518 2827 2388 2008 1755 1692 1818 1949 2416 2860 3521 3891 3823 3788 3173 2389 1626 954 539 245 96 35 9 5 0 0 0 0 0 

0.472200	813094 60052 19558 12865 8681 5959 4655 3508 2783 2338 1940 1830 1644 1738 1973 2318 2924 3510 3882 4028 3797 3072 2399 1572 999 550 231 88 35 10 1 2 0 0 0 0 

0.472300	813069 60032 20031 12775 8443 6032 4427 3460 2863 2293 1980 1792 1629 1745 1983 2410 3015 3397 3866 4013 3663 3097 2443 1629 984 551 254 115 36 8 0 1 0 0 0 0 

0.472400	812414 60379 20039 12789 8607 6133 4472 3488 2825 2410 2001 1868 1673 1688 1907 2331 2940 3478 3882 3985 3693 3102 2368 1607 1027 538 231 111 31 15 4 0 0 0 0 0 

0.472500	812938 60386 19682 12873 8349 6001 4490 3498 2877 2363 2015 1748 1633 1765 2027 2410 2964 3394 3844 3939 3772 3202 2313 1567 1012 503 297 123 42 6 3 0 0 0 0 0 

0.472600	813080 59846 19896 12745 8624 5914 4602 3533 2921 2382 1908 1755 1635 1734 2024 2414 2925 3598 3833 3985 3751 3134 2364 1566 956 532 231 92 42 11 2 1 0 0 0 0 

0.472700	812932 60094 19957 12759 8471 6084 4656 3430 2828 2330 1982 1731 1681 1700 1982 2408 2916 3437 3815 3963 3742 3116 2450 1631 1011 524 242 104 46 8 5 1 0 0 0 0 

0.472800	813173 59739 19638 12957 8648 6112 4551 3616 2899 2246 1957 1739 1696 1739 1954 2363 2888 3443 3913 3980 3709 3113 2448 1577 1011 536 247 98 32 6 8 0 0 0 0 0 

0.472900	813251 59809 19795 12891 8540 5992 4553 3447 2862 2347 1962 1727 1698 1709 2058 2400 2942 3380 3857 3979 3805 3089 2357 1647 1001 554 231 97 38 12 5 0 1 0 0 0 

0.473000	813637 59428 19511 12912 8648 6051 4529 3484 2879 2237 1988 1802 1669 1741 2040 2438 2968 3554 3940 3948 3744 3146 2371 1565 932 490 229 100 33 17 2 3 0 0 0 0 

0.473100	812725 60066 19881 12917 8592 6072 4569 3507 2865 2323 1921 1799 1675 1693 1961 2370 3007 3539 3945 4022 3707 3132 2326 1588 952 510 215 99 38 13 4 2 1 0 0 0 

0.473200	813489 59779 19505 12708 8615 5950 4475 3554 2834 2429 2033 1836 1663 1733 2016 2381 2988 3569 3887 4069 3666 3065 2359 1580 952 501 233 109 42 10 5 1 0 0 0 0 

0.473300	813113 60127 19532 12877 8497 5969 4581 3558 2923 2207 1999 1790 1671 1740 2010 2459 2843 3525 3925 4000 3700 3234 2337 1592 929 480 279 100 25 13 0 1 0 0 0 0 

0.473400	813161 60165 19543 12619 8633 5915 4556 3558 2916 2385 2029 1767 1687 1771 1941 2424 2889 3537 3839 3921 3824 3149 2316 1553 1019 525 255 93 37 6 2 0 1 0 0 0 

0.473500	813284 59628 19638 12933 8598 6090 4421 3533 2874 2299 2103 1843 1720 1750 1908 2466 2980 3544 3934 3909 3640 3154 2356 1570 977 484 243 109 37 7 3 1 0 0 0 0 

0.473600	813074 59861 19632 13000 8537 6147 4508 3480 2866 2299 1970 1805 1645 1751 2033 2487 2976 3508 3938 3920 3643 3094 2454 1569 932 497 258 112 36 2 2 0 0 0 0 0 

0.473700	813423 59883 19502 12637 8564 6049 4576 3410 2930 2429 1996 1758 1623 1732 1964 2462 3100 3542 3929 4040 3659 3109 2331 1531 932 518 252 99 38 15 2 0 1 0 0 0 

0.473799	813049 59714 19911 12820 8584 6048 4603 3573 2828 2341 1957 1779 1664 1762 2067 2384 2946 3541 3817 3988 3663 3262 2348 1570 918 523 230 97 36 12 1 0 0 0 0 0 

0.473899	813122 60046 19731 12893 8477 5924 4473 3440 2858 2313 1976 1801 1736 1675 2042 2492 3048 3486 3958 3926 3608 3309 2321 1555 983 465 246 91 29 10 2 0 0 0 0 0 

0.473999	813596 59485 19499 12796 8574 6105 4555 3527 2832 2387 2027 1704 1667 1800 2069 2455 2893 3615 3990 3941 3690 3102 2384 1556 909 490 244 96 40 5 3 0 0 0 0 0 

0.474099	813299 59804 19667 12732 8432 6092 4525 3613 2821 2370 2013 1812 1669 1757 1937 2414 3116 3651 3848 3956 3657 3082 2364 1551 946 523 233 95 37 16 4 0 0 0 0 0 

0.474199	813456 59603 19843 12701 8526 6024 4296 3640 2896 2312 2005 1735 1717 1676 2087 2516 3077 3516 3943 3935 3735 3105 2230 1582 994 496 244 97 35 11 2 1 0 0 0 0 

0.474299	813912 59395 19464 12550 8684 6050 4504 3479 2784 2436 2013 1848 1710 1750 1996 2418 2993 3543 3988 3976 3714 3084 2318 1630 941 483 221 100 34 13 4 1 0 0 0 0 

0.474399	813370 59510 19728 12896 8546 6047 4514 3532 2819 2341 2040 1817 1718 1749 1991 2466 3002 3620 3880 3995 3564 3103 2291 1650 949 517 227 107 38 8 1 0 0 0 0 0 

0.474499	813899 59332 19479 12750 8461 6074 4526 3499 2885 2323 1997 1775 1747 1834 2087 2376 3023 3586 3924 3935 3770 3007 2338 1525 991 514 225 107 35 11 1 0 0 0 0 0 

0.474599	813915 59253 19432 12720 8593 6088 4552 3457 2851 2356 1975 1859 1719 1817 2042 2419 3039 3516 3930 4078 3699 3053 2321 1565 934 473 232 103 29 12 3 1 0 0 0 0 

0.474699	813986 59419 19475 12591 8567 5887 4620 3547 2820 2334 1989 1812 1741 1730 2090 2477 2940 3547 3841 4050 3647 3104 2368 1595 943 540 239 83 36 12 4 2 0 0 0 0 

0.474799	813608 59651 19699 12610 8401 6071 4514 3548 2820 2344 2013 1806 1733 1742 2089 2419 2981 3416 3941 4128 3589 3096 2426 1553 954 492 226 113 37 11 5 0 0 0 0 0 

0.474899	813585 59453 19559 12864 8492 6102 4425 3481 2763 2363 2104 1839 1754 1836 2059 2437 2995 3639 3869 3993 3697 3068 2348 1559 935 486 213 78 30 7 2 1 0 0 0 0 

0.474999	813089 59808 19776 12804 8506 6175 4597 3468 2827 2337 2024 1804 1712 1710 2026 2401 2949 3572 3840 4013 3667 3141 2385 1595 931 514 234 80 30 18 3 0 0 0 0 0 

0.475099	814104 59121 19358 12758 8465 5979 4496 3549 3029 2398 2038 1813 1696 1759 1986 2553 3001 3620 3905 3943 3718 3124 2335 1561 877 468 241 89 34 13 5 0 0 0 0 0 

0.475199	813750 59322 19452 12892 8411 6153 4528 3529 2854 2399 2076 1769 1706 1743 1966 2536 3018 3628 3929 3908 3670 3109 2307 1522 956 515 231 108 34 14 0 1 0 0 0 0 

0.475299	813299 59655 19668 12722 8571 6049 4577 3527 2866 2434 1995 1782 1740 1824 1987 2436 2982 3552 3855 4033 3703 3084 2308 1556 962 510 230 86 30 10 2 0 1 0 0 0 

0.475399	813967 59280 19695 12710 8436 5894 4413 3492 2651 2418 2043 1778 1763 1865 2138 2484 3057 3743 3889 4003 3707 3069 2254 1519 925 465 254 83 31 5 5 0 0 0 0 0 

0.475499	813859 59291 19548 12727 8456 6009 4538 3544 2853 2357 2018 1845 1680 1751 2101 2511 3082 3621 3846 4044 3603 3091 2329 1478 1001 503 205 98 28 17 1 1 0 0 0 0 

0.475599	813358 59555 19651 12887 8423 6153 4565 3532 2846 2274 2127 1782 1655 1765 2022 2485 3014 3497 3966 4019 3757 3055 2337 1535 901 524 233 81 27 9 0 1 0 0 0 0 

0.475699	813610 59401 19517 12931 8477 6019 4449 3591 2832 2415 1956 1827 1698 1742 2032 2587 3089 3618 3893 4040 3678 3036 2321 1504 945 478 220 88 31 7 4 0 0 0 0 0 

0.475799	813653 59492 19466 12860 8548 6009 4610 3504 2757 2277 2040 1792 1693 1810 2062 2467 3031 3565 4016 3978 3586 3148 2329 1541 902 510 251 88 34 16 0 1 0 0 0 0 

0.475899	813663 59365 19434 12829 8586 6110 4624 3454 2903 2345 2051 1746 1747 1721 2055 2432 3019 3592 3876 3958 3777 3081 2337 1473 985 525 219 87 32 8 2 0 0 0 0 0 

0.475999	813635 59567 19322 12737 8583 6126 4470 3537 2846 2455 1955 1856 1746 1759 2073 2504 2973 3549 3929 3992 3670 3092 2342 1551 938 461 211 100 41 9 6 1 0 0 0 0 

