0.540000	236807 8107 2250 1453 1004 661 542 449 363 295 263 221 177 143 149 117 109 119 98 112 106 80 66 66 70 54 65 44 31 48 49 40 36 55 41 31 38 30 38 35 25 21 28 23 25 16 25 21 24 18 18 13 16 14 19 10 12 11 18 15 7 8 15 14 17 14 13 12 9 12 13 6 10 15 9 15 7 9 6 11 9 9 4 6 6 6 9 10 4 12 5 9 6 5 3 3 8 5 5 5 6 9 12 10 11 18 16 24 31 24 31 41 34 36 43 55 48 55 66 59 45 61 41 35 36 31 38 28 23 24 20 12 10 8 5 8 5 1 6 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540100	236704 8289 2227 1397 1008 677 553 411 348 319 244 229 190 166 138 133 133 92 108 108 89 94 60 65 61 62 67 41 50 41 44 47 40 37 35 23 38 40 38 27 21 22 11 20 25 23 20 20 20 22 15 18 22 19 9 16 8 20 16 16 12 10 15 7 11 5 12 10 10 8 9 4 14 10 10 11 6 11 10 7 7 13 6 10 6 8 5 8 2 3 7 7 5 6 8 5 7 14 8 7 13 7 8 14 25 25 24 27 28 33 28 39 41 33 45 43 51 49 58 47 37 58 56 42 38 38 26 25 19 23 20 9 13 11 11 2 5 5 5 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540200	236767 8213 2171 1422 1006 709 528 450 366 300 252 203 206 163 150 140 114 119 101 89 90 86 77 57 77 53 64 57 44 45 29 51 48 40 29 32 23 23 34 37 29 23 17 20 20 17 14 17 16 27 16 22 19 22 9 17 15 17 7 16 14 5 9 12 22 13 10 11 10 22 6 18 15 10 6 9 3 3 4 6 5 9 8 12 6 7 4 7 5 9 2 11 5 8 11 9 6 6 8 4 4 8 14 20 13 14 19 33 21 43 29 41 32 57 39 38 52 53 56 55 58 40 42 43 44 32 26 22 19 21 13 25 13 8 10 5 5 2 3 2 1 2 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540300	236919 8143 2159 1385 965 741 562 419 335 316 245 228 161 136 157 147 133 106 100 81 83 76 73 58 88 56 52 56 55 49 46 41 42 38 33 28 23 31 29 40 30 30 26 19 26 18 18 16 19 20 25 14 20 21 15 13 11 16 19 21 14 9 10 20 14 8 14 7 15 13 12 13 6 8 11 5 7 3 5 9 8 10 11 9 5 6 7 11 7 9 5 8 7 6 9 5 4 2 11 9 10 10 9 15 18 20 26 23 18 32 38 42 35 40 39 50 53 50 45 41 61 52 49 45 47 37 33 25 19 23 17 9 5 6 6 3 4 3 6 2 2 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540400	236707 8200 2250 1444 1015 757 552 427 336 281 244 211 183 134 151 136 115 112 130 99 95 76 45 75 61 72 57 55 40 38 38 34 34 32 39 25 30 36 32 32 32 37 28 26 14 15 22 14 16 20 17 15 22 21 14 16 17 15 16 20 12 7 14 12 12 13 14 17 17 9 9 11 6 11 9 13 13 5 4 8 10 9 6 6 13 8 6 3 3 4 3 9 4 5 9 6 7 7 4 6 10 8 19 8 19 17 22 19 29 29 32 42 37 38 46 59 50 49 52 59 52 51 51 50 39 31 35 24 19 15 12 15 7 6 6 11 9 1 0 2 0 1 0 0 0 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

