0.540000	2436906 99870 29702 19330 13104 9800 7483 5933 5012 4039 3464 3032 2572 2376 2129 1917 1678 1532 1430 1250 1215 1095 1023 950 917 878 865 755 745 695 707 681 721 689 721 768 795 902 1091 1325 1578 1669 2038 2121 2371 2451 2474 2419 2240 2161 1779 1528 1317 998 737 607 444 320 212 156 108 87 69 38 26 13 21 8 5 6 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540100	2437558 98997 29696 19385 13316 9737 7646 5850 4894 4080 3477 3013 2680 2315 2098 1805 1607 1553 1392 1347 1186 1154 1002 1034 973 895 865 770 729 719 691 673 674 654 753 791 839 972 1035 1349 1506 1685 2043 2257 2261 2396 2428 2382 2321 2093 1805 1524 1351 980 763 581 409 323 220 135 130 100 62 48 26 25 16 9 5 10 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540200	2437595 99485 29483 19331 13195 9547 7476 5949 4872 4212 3505 3027 2697 2226 2093 1884 1717 1501 1378 1291 1169 1135 1030 978 978 934 774 815 704 694 709 664 663 733 715 711 828 970 1098 1286 1526 1804 1900 2254 2455 2414 2488 2442 2304 2024 1845 1526 1243 931 748 597 451 313 219 150 104 104 63 41 36 28 17 11 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540300	2438604 99032 29492 19423 13026 9532 7396 5786 4863 4074 3406 2973 2548 2368 2096 1778 1651 1455 1455 1362 1276 1078 1026 971 947 858 809 767 790 725 667 702 680 687 728 765 836 971 1125 1328 1526 1703 2003 2255 2421 2425 2566 2391 2209 2024 1823 1485 1270 990 796 572 473 306 226 148 111 92 56 47 42 27 20 18 4 10 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540400	2437357 99320 29696 19311 13206 9658 7569 6007 4880 4061 3498 2948 2654 2354 2097 1876 1673 1606 1431 1254 1230 1129 1092 1018 936 889 834 803 788 727 696 623 625 666 685 783 838 931 1092 1279 1494 1718 1993 2208 2345 2443 2487 2474 2233 2146 1741 1605 1314 954 759 601 390 303 219 186 99 80 54 40 33 27 11 7 5 4 2 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540500	2438182 98944 29108 19340 13485 9701 7461 6041 4805 4060 3479 3033 2611 2372 2056 1835 1672 1618 1354 1340 1174 1120 1010 959 866 900 815 784 785 769 680 693 670 697 747 780 832 951 1126 1271 1476 1795 2035 2254 2396 2386 2475 2435 2199 2151 1757 1454 1240 993 744 602 420 325 232 169 124 91 76 52 32 25 15 10 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540600	2437950 99058 29456 19423 13135 9697 7270 5938 4841 4137 3485 2959 2757 2318 2143 1924 1708 1522 1475 1288 1202 1133 1054 969 976 889 854 786 757 733 715 650 652 709 655 783 756 997 1101 1209 1591 1703 1948 2201 2441 2463 2481 2480 2178 2089 1803 1563 1230 989 782 571 464 286 225 163 118 72 62 36 35 25 14 12 4 3 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540700	2437487 99455 29522 19207 13190 9665 7560 5933 4848 4193 3518 3034 2649 2371 2093 1883 1611 1478 1404 1291 1254 1147 1070 1015 929 901 797 854 771 678 720 690 667 677 744 698 804 922 1137 1315 1501 1747 1917 2204 2248 2477 2501 2472 2320 2060 1812 1553 1248 953 782 610 427 292 230 178 122 81 58 38 28 24 12 12 4 2 1 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540800	2437924 99159 29433 19250 13408 9739 7299 6038 4876 4027 3414 2963 2612 2336 2148 1932 1706 1485 1369 1310 1179 1144 992 1004 917 895 894 796 795 748 718 694 642 702 714 762 834 884 1145 1232 1431 1791 2026 2240 2362 2423 2380 2392 2288 2112 1777 1521 1310 1016 798 547 416 343 210 176 114 95 68 41 31 22 19 13 10 3 3 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.540900	2437899 99121 29409 19230 13254 9703 7417 5974 4961 4093 3563 3068 2644 2314 2075 1905 1681 1487 1388 1269 1218 1146 998 964 916 903 813 819 786 684 702 695 690 705 671 791 807 953 1098 1318 1516 1743 2086 2133 2386 2494 2454 2366 2312 2009 1762 1531 1267 1025 736 592 424 338 206 165 105 96 61 47 38 26 24 15 4 2 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.541000	2438124 98437 29784 19299 13204 9519 7554 6092 4929 4109 3474 3035 2657 2365 2100 1828 1720 1560 1419 1293 1225 1097 1072 988 925 889 792 785 766 710 706 672 693 654 714 750 861 936 1122 1319 1509 1733 1969 2232 2366 2430 2503 2474 2234 2008 1836 1512 1252 1013 740 588 425 316 214 165 136 73 62 39 30 18 13 14 7 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.541100	2438409 98898 29300 19170 13190 9717 7258 6061 4953 4081 3529 3026 2644 2393 2133 1840 1591 1549 1403 1307 1164 1133 1057 1019 893 816 827 816 723 720 690 732 705 658 695 800 883 976 1041 1248 1453 1803 2015 2195 2480 2503 2472 2472 2233 2059 1830 1461 1285 963 722 572 411 320 203 157 125 89 69 48 38 28 20 6 4 8 6 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.541200	2437632 99776 29413 19175 13150 9761 7368 5973 4891 4011 3409 2981 2607 2356 2061 1832 1666 1546 1388 1344 1252 1092 1049 1013 920 846 798 822 763 746 732 685 669 628 739 750 916 946 1098 1244 1530 1825 2003 2226 2420 2489 2522 2414 2260 1951 1810 1593 1189 1002 728 548 420 286 246 161 108 106 78 37 28 31 18 13 3 2 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

0.541300	2438571 98632 29516 19194 13378 9544 7419 5856 4748 4081 3388 3028 2612 2341 1979 1866 1741 1533 1480 1313 1208 1187 1086 1017 962 858 852 830 806 696 757 691 654 679 723 759 813 933 1111 1302 1570 1816 2022 2130 2495 2369 2534 2325 2254 2055 1765 1550 1270 971 774 591 409 282 231 163 115 79 50 45 25 28 14 10 8 1 1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 

