0.500000	602 
0.501000	477 
0.502000	368 
0.503000	457 
0.504000	509 
0.505000	800 
0.506000	558 
0.507000	549 
0.508000	415 
0.509000	680 
0.510000	391 
0.511000	527 
0.512000	561 
0.513000	664 
0.514000	799 
0.515000	596 
0.516000	525 
0.517000	674 
0.518000	735 
0.519000	447 
0.520000	892 
0.521000	810 
0.522000	528 
0.523000	642 
0.524000	618 
0.525000	418 
0.526000	414 
0.527000	482 
0.528000	587 
0.529000	940 
0.530000	733 
0.531000	728 
0.532000	564 
0.533000	444 
0.534000	744 
0.535000	736 
0.536000	720 
0.537000	458 
0.538000	685 
0.538999	425 
0.539999	890 
0.540999	1017 
0.541999	1293 
0.542999	602 
0.543999	719 
0.544999	759 
0.545999	840 
0.546999	884 
0.547999	1120 
0.548999	722 
0.549999	825 
0.550999	975 
0.551999	861 
0.552999	1249 
0.553999	773 
0.554999	1073 
0.555999	808 
0.556999	561 
0.557999	1070 
0.558999	921 
0.559999	1424 
0.560999	1129 
0.561999	1093 
0.562999	907 
0.563999	825 
0.564999	884 
0.565999	738 
0.566999	998 
0.567999	978 
0.568999	1043 
0.569999	1018 
0.570999	1301 
0.571999	1245 
0.572999	633 
0.573999	1083 
0.574999	1011 
0.575999	1412 
0.576999	1258 
0.577999	1731 
0.578999	890 
0.579999	1000 
